# Automated Results file
# Author: 	 slj11
# DataFile name:	blocked.jobs
# Thu May 02 12:58:09 BST 2013
# Number of Test Runs: 10000

39,43,57,72,39,3
34,34,57,93,35,24
25,25,57,79,39,10
27,27,59,90,42,21
38,38,58,83,44,14
25,25,58,85,42,16
38,38,59,77,47,8
30,30,61,86,48,17
25,25,56,80,41,11
31,35,57,84,41,15
32,32,59,95,41,26
38,38,56,78,33,9
33,33,56,79,30,10
44,44,61,93,43,24
28,28,59,88,40,19
39,39,59,83,39,14
42,42,63,83,48,14
32,36,61,84,39,15
33,33,62,89,46,20
32,32,57,86,35,17
33,33,57,94,38,25
38,38,59,86,36,17
39,39,57,73,41,4
45,45,60,80,44,11
24,24,59,100,32,31
27,27,56,85,30,16
33,33,57,88,39,19
41,41,59,83,38,14
25,25,57,79,37,10
36,40,60,87,39,18
39,39,60,81,49,12
43,43,58,86,40,17
34,38,61,85,44,16
43,43,60,84,44,15
33,33,57,86,36,17
32,36,60,93,41,24
23,27,56,89,30,20
36,36,58,86,43,17
34,34,61,88,47,19
40,40,59,81,39,12
35,35,58,85,40,16
31,31,59,85,40,16
37,37,57,80,34,11
43,43,58,73,44,4
39,39,61,81,41,12
39,39,59,87,37,18
28,32,61,90,42,21
35,35,58,80,36,11
31,31,57,79,38,10
32,32,59,84,44,15
37,37,58,83,40,14
41,41,59,86,42,17
36,36,62,92,42,23
31,35,60,87,39,18
36,36,63,101,48,32
21,25,57,88,34,19
30,30,62,93,38,24
31,31,59,88,44,19
29,29,60,91,42,22
30,30,57,87,37,18
37,37,62,81,47,12
37,41,60,89,39,20
37,37,60,92,40,23
30,34,61,87,48,18
41,41,61,90,40,21
31,31,57,87,36,18
27,27,60,91,40,22
38,38,58,87,41,18
32,32,60,92,43,23
31,35,57,84,37,15
33,33,61,90,45,21
42,42,58,78,44,9
36,36,59,88,39,19
35,39,60,85,39,16
28,28,58,92,35,23
38,38,56,75,35,6
34,34,59,90,38,21
40,40,61,80,46,11
27,27,58,86,33,17
25,25,62,103,37,34
39,39,56,77,41,8
38,38,62,90,39,21
28,28,58,78,42,9
29,29,61,109,39,40
38,38,61,94,42,25
37,37,58,77,41,8
36,40,59,91,38,22
27,27,56,85,40,16
36,36,56,85,37,16
37,41,58,76,41,7
34,34,61,80,50,11
41,41,61,82,43,13
31,31,61,94,40,25
27,31,58,91,39,22
39,39,59,88,43,19
30,30,57,79,38,10
29,29,56,89,40,20
37,37,58,94,40,25
32,32,59,86,36,17
32,32,57,83,40,14
28,28,56,82,41,13
29,29,58,78,41,9
32,36,60,92,38,23
31,31,58,83,39,14
37,37,60,88,46,19
37,41,59,83,43,14
27,27,56,88,32,19
35,35,58,86,36,17
31,31,57,85,40,16
38,38,57,85,37,16
36,36,60,78,46,9
37,37,61,92,40,23
23,23,58,85,40,16
39,39,62,101,41,32
28,28,58,76,38,7
43,43,61,82,41,13
35,35,61,86,48,17
35,35,61,91,42,22
31,31,60,102,38,33
35,39,60,83,40,14
30,34,60,82,44,13
28,28,56,82,37,13
33,33,59,83,41,14
36,36,56,85,38,16
30,34,59,85,43,16
24,28,60,92,45,23
36,36,60,101,42,32
33,33,60,86,44,17
34,34,62,92,47,23
29,29,56,87,34,18
23,23,55,86,30,17
37,37,56,79,38,10
36,36,60,80,43,11
30,30,56,86,34,17
34,38,61,87,44,18
29,29,61,91,44,22
28,32,59,83,44,14
42,42,58,77,36,8
39,39,59,86,43,17
43,43,59,76,43,7
39,39,57,89,39,20
26,30,59,92,41,23
40,40,61,80,47,11
41,41,58,85,45,16
31,31,62,93,45,24
24,24,56,79,34,10
35,39,58,87,36,18
28,28,60,88,46,19
34,34,55,77,36,8
40,40,59,74,47,5
35,35,58,94,39,25
29,29,56,87,32,18
31,31,60,89,44,20
41,41,61,81,45,12
39,39,60,80,47,11
34,38,60,83,40,14
28,28,59,95,38,26
31,31,56,82,37,13
30,30,57,87,35,18
37,37,62,98,41,29
32,32,60,89,45,20
41,41,61,86,44,17
41,41,60,83,41,14
35,35,62,97,43,28
36,36,57,86,40,17
36,40,61,89,45,20
39,39,59,85,43,16
40,40,60,85,44,16
34,34,58,83,33,14
24,24,56,86,37,17
40,40,62,81,51,12
28,28,55,77,32,8
31,31,61,89,42,20
30,30,60,80,42,11
39,43,58,81,40,12
42,42,60,81,48,12
41,41,60,83,41,14
42,42,58,83,37,14
31,35,58,89,41,20
36,36,58,83,38,14
34,34,58,84,34,15
31,31,60,82,48,13
35,35,61,101,41,32
32,36,60,90,46,21
35,35,62,107,48,38
30,30,58,84,38,15
31,31,59,85,45,16
38,38,59,100,39,31
38,38,57,86,38,17
34,34,58,82,38,13
34,38,63,92,50,23
36,36,59,78,44,9
37,37,61,81,51,12
39,39,58,86,43,17
34,34,60,93,36,24
40,40,59,79,48,10
32,32,57,82,32,13
33,33,59,75,45,6
23,27,57,90,34,21
27,27,58,79,40,10
35,35,56,85,36,16
35,35,56,78,37,9
35,39,59,87,44,18
22,22,55,89,28,20
38,38,61,85,43,16
32,32,60,84,44,15
37,37,60,88,46,19
30,34,61,93,43,24
33,33,60,82,46,13
37,37,60,87,41,18
30,30,58,100,32,31
31,31,56,73,40,4
29,33,61,81,52,12
31,35,59,84,42,15
33,33,57,81,41,12
25,25,54,78,32,9
33,33,60,82,41,13
33,33,57,78,42,9
36,36,58,88,39,19
47,47,57,69,44,0
35,35,59,103,35,34
35,35,60,99,45,30
31,31,59,88,46,19
41,41,59,87,43,18
35,35,60,92,46,23
36,36,58,86,37,17
31,35,60,88,43,19
33,33,58,88,40,19
36,36,62,90,44,21
39,39,57,81,41,12
38,38,58,78,38,9
47,47,62,83,48,14
35,35,60,92,47,23
33,33,57,83,41,14
34,34,58,81,35,12
26,26,58,81,42,12
31,31,60,81,51,12
32,36,60,92,42,23
21,25,57,77,46,8
31,35,59,84,35,15
36,36,61,90,39,21
30,30,58,87,42,18
44,44,57,85,38,16
39,39,62,80,47,11
28,28,59,90,41,21
39,43,59,88,51,19
33,33,60,84,43,15
36,36,61,93,39,24
36,40,57,78,40,9
37,37,61,88,46,19
41,41,60,82,44,13
36,40,63,91,39,22
31,31,57,88,40,19
31,31,59,76,38,7
37,41,61,85,39,16
37,37,61,82,47,13
45,45,60,91,44,22
37,37,56,82,35,13
27,27,58,83,40,14
32,32,57,91,35,22
34,34,56,78,31,9
37,37,55,77,38,8
36,36,58,87,37,18
43,43,60,76,45,7
29,29,58,82,39,13
31,31,62,88,43,19
29,29,62,90,48,21
37,37,60,98,37,29
35,35,61,81,45,12
30,30,56,88,32,19
30,30,59,87,44,18
27,27,56,81,29,12
35,39,59,100,33,31
42,42,64,81,50,12
36,36,56,76,39,7
29,29,55,75,40,6
31,31,60,87,42,18
31,31,57,77,40,8
40,40,60,86,42,17
40,40,59,84,44,15
41,41,61,84,42,15
34,34,58,83,38,14
35,35,55,74,33,5
39,43,61,89,45,20
37,37,60,85,40,16
31,31,58,86,43,17
32,32,59,88,38,19
33,33,58,83,41,14
33,33,60,85,50,16
27,31,55,81,37,12
30,34,63,103,39,34
27,31,59,81,39,12
33,33,60,89,42,20
30,34,57,94,40,25
42,42,63,82,52,13
37,37,63,91,43,22
35,35,59,89,43,20
30,34,58,81,48,12
46,46,60,75,44,6
41,45,63,86,46,17
30,30,57,84,34,15
41,41,63,90,45,21
34,34,60,88,39,19
33,37,60,98,40,29
33,33,61,100,36,31
36,40,60,85,38,16
40,40,61,90,42,21
30,34,61,91,42,22
30,30,60,92,45,23
34,34,60,88,49,19
35,35,56,81,34,12
35,35,59,89,43,20
31,35,58,88,35,19
30,30,55,80,35,11
21,21,60,90,41,21
41,41,57,75,39,6
31,31,58,80,46,11
33,33,56,83,33,14
43,43,60,85,44,16
34,34,56,74,38,5
36,36,61,79,46,10
34,38,62,93,47,24
32,32,62,88,48,19
38,38,59,79,41,10
32,32,56,79,42,10
37,37,58,86,43,17
34,34,60,97,41,28
32,32,57,81,35,12
39,39,60,81,46,12
33,33,59,81,36,12
30,30,61,90,45,21
37,37,57,78,39,9
36,40,60,94,39,25
40,40,58,94,39,25
22,22,58,80,48,11
40,40,62,88,46,19
28,28,58,86,33,17
37,37,62,99,46,30
33,33,59,98,36,29
40,40,58,85,46,16
41,41,58,87,39,18
31,31,61,88,50,19
38,38,61,79,45,10
43,43,63,101,47,32
33,33,55,77,32,8
36,40,58,75,43,6
35,35,58,85,43,16
33,33,60,93,41,24
38,38,61,86,44,17
36,36,57,83,43,14
36,36,58,79,42,10
34,34,59,81,42,12
26,26,55,76,32,7
40,40,63,90,48,21
44,44,57,74,44,5
32,32,57,79,38,10
26,30,58,103,29,34
24,24,59,88,43,19
42,42,63,81,46,12
36,36,61,84,45,15
41,41,61,86,48,17
31,31,57,83,34,14
43,43,59,81,39,12
34,34,56,85,39,16
46,50,60,80,42,11
30,30,60,85,40,16
28,28,59,92,43,23
36,40,60,80,41,11
33,33,59,86,40,17
24,24,60,88,46,19
31,31,56,83,42,14
39,39,60,90,39,21
34,34,58,83,38,14
28,28,59,84,39,15
34,38,59,86,40,17
35,35,60,80,45,11
27,27,58,83,38,14
24,24,59,80,45,11
41,41,61,82,43,13
30,34,58,84,41,15
27,27,58,83,41,14
36,36,60,90,44,21
22,22,60,82,49,13
35,35,57,84,41,15
35,35,60,85,45,16
31,31,58,83,38,14
24,24,58,87,36,18
31,31,57,87,36,18
33,37,60,78,50,9
28,32,61,86,44,17
29,29,57,87,36,18
39,39,59,82,45,13
36,36,57,83,36,14
37,37,58,77,39,8
37,37,60,85,43,16
39,39,57,83,32,14
32,32,59,89,34,20
42,42,59,90,44,21
39,39,58,83,39,14
31,31,58,88,39,19
34,34,60,89,37,20
34,34,59,90,42,21
37,37,60,87,44,18
39,43,57,73,45,4
42,42,61,83,42,14
39,39,57,77,38,8
24,28,60,87,39,18
34,38,56,78,41,9
38,38,57,79,32,10
33,33,56,81,36,12
40,40,59,92,40,23
35,35,61,81,44,12
33,33,60,91,39,22
29,29,59,89,38,20
37,41,57,83,37,14
32,32,57,77,39,8
38,38,61,80,44,11
29,29,56,82,35,13
23,27,57,96,29,27
42,46,57,79,49,10
25,25,58,78,40,9
38,38,58,90,41,21
37,37,60,88,46,19
36,36,59,79,41,10
40,40,64,93,52,24
34,34,61,79,45,10
31,31,59,88,42,19
32,32,55,85,35,16
33,33,61,87,45,18
35,35,61,79,51,10
36,36,60,78,44,9
34,34,61,95,40,26
33,33,56,87,35,18
34,34,57,89,39,20
37,41,58,86,35,17
26,26,59,94,42,25
29,29,58,84,46,15
26,30,60,91,47,22
27,27,58,81,41,12
38,42,58,78,38,9
28,28,59,89,38,20
33,33,61,83,47,14
31,31,58,86,44,17
35,35,61,91,39,22
39,39,59,86,42,17
28,28,57,83,37,14
29,29,57,86,39,17
38,38,64,89,41,20
35,35,56,78,34,9
31,35,59,87,39,18
33,33,60,88,41,19
38,38,59,87,35,18
33,33,56,84,39,15
24,24,58,86,39,17
28,28,61,108,43,39
26,26,57,85,37,16
32,32,58,90,39,21
36,36,55,75,39,6
33,33,61,94,39,25
35,39,61,86,40,17
30,30,58,88,42,19
34,34,56,90,40,21
38,38,60,91,42,22
33,33,58,87,41,18
27,27,61,89,47,20
34,34,62,88,45,19
29,29,58,86,42,17
42,42,57,75,46,6
35,35,60,85,41,16
38,38,61,90,42,21
26,30,60,88,39,19
29,29,60,81,51,12
39,43,58,90,39,21
30,30,59,88,43,19
34,38,59,84,39,15
28,32,59,86,37,17
39,43,59,83,41,14
40,40,62,81,45,12
39,39,61,85,45,16
34,34,61,94,46,25
33,33,59,78,50,9
34,34,61,80,44,11
29,29,56,88,38,19
37,37,62,92,45,23
36,36,61,80,44,11
33,33,58,85,40,16
31,31,60,89,41,20
41,41,59,95,32,26
37,37,61,91,42,22
35,35,60,87,43,18
24,24,58,89,39,20
41,41,59,75,46,6
41,41,59,85,46,16
33,33,62,91,38,22
34,38,60,78,48,9
34,34,59,81,47,12
35,35,61,93,38,24
29,29,60,87,41,18
41,41,64,88,49,19
35,35,62,102,46,33
32,32,58,86,39,17
36,36,59,81,36,12
35,35,61,85,41,16
42,42,57,76,43,7
29,29,57,89,34,20
37,37,64,96,42,27
37,37,58,86,40,17
30,34,59,83,39,14
28,28,55,81,31,12
42,42,58,84,38,15
40,40,57,82,41,13
30,30,57,95,39,26
26,30,58,87,42,18
35,35,60,88,45,19
38,38,58,79,40,10
34,34,56,84,37,15
38,38,57,86,43,17
30,34,61,82,46,13
37,37,60,84,43,15
33,37,57,85,46,16
31,31,60,85,45,16
36,36,61,87,46,18
27,27,58,94,39,25
27,27,59,87,41,18
35,35,60,85,46,16
33,33,59,85,41,16
38,38,59,92,42,23
30,30,58,81,40,12
31,31,58,85,45,16
36,36,61,88,46,19
40,40,59,88,39,19
44,44,58,78,45,9
34,34,57,77,42,8
28,28,57,76,39,7
33,33,57,77,40,8
28,28,57,94,34,25
34,34,58,82,49,13
32,32,59,84,39,15
37,37,57,79,42,10
25,25,58,78,44,9
36,36,59,88,42,19
33,33,58,95,37,26
40,40,59,88,41,19
33,33,59,83,40,14
35,35,61,92,43,23
36,40,60,86,45,17
29,29,57,80,40,11
32,32,58,85,43,16
28,28,54,79,39,10
42,42,60,83,42,14
37,41,62,80,50,11
32,36,65,93,49,24
31,31,62,90,44,21
38,38,60,86,38,17
32,36,62,89,44,20
38,38,63,88,46,19
35,35,61,88,40,19
32,36,57,86,38,17
39,39,60,86,43,17
32,32,57,94,41,25
29,29,59,83,40,14
21,25,59,97,35,28
39,39,58,79,41,10
24,24,61,90,46,21
34,38,62,86,51,17
42,42,59,86,40,17
37,37,62,82,48,13
29,33,61,90,44,21
30,30,55,80,35,11
34,34,57,79,47,10
36,36,59,82,45,13
38,38,58,89,44,20
31,31,56,80,37,11
34,34,57,84,40,15
42,42,62,85,46,16
37,37,58,94,37,25
37,41,61,90,47,21
35,35,60,85,39,16
41,41,59,88,42,19
37,41,59,94,41,25
23,23,58,91,39,22
28,28,56,79,42,10
30,30,58,84,35,15
42,42,59,86,43,17
35,35,61,87,40,18
41,41,59,85,36,16
39,39,61,86,43,17
30,30,58,84,37,15
31,31,59,94,39,25
29,29,60,85,37,16
35,35,59,88,38,19
27,27,58,85,45,16
35,35,61,91,40,22
27,27,57,85,38,16
29,29,59,87,43,18
35,35,55,77,38,8
44,44,62,77,43,8
34,34,61,89,53,20
36,36,57,87,39,18
41,41,60,80,46,11
31,35,58,83,35,14
30,30,59,92,38,23
25,29,59,82,48,13
28,28,59,83,39,14
37,41,59,84,40,15
43,43,58,77,43,8
36,40,58,84,43,15
32,32,60,82,46,13
40,40,58,82,41,13
34,34,58,86,46,17
39,39,58,81,38,12
30,30,57,81,39,12
37,37,61,96,46,27
30,30,56,86,39,17
35,39,58,86,42,17
29,33,59,88,44,19
40,40,62,78,51,9
28,28,61,93,47,24
33,33,60,87,41,18
23,23,58,88,40,19
35,35,59,83,41,14
27,27,55,76,35,7
31,31,57,85,37,16
33,37,58,83,48,14
41,41,57,85,45,16
39,39,61,88,39,19
30,30,56,76,38,7
44,44,60,86,40,17
28,28,57,83,39,14
32,32,58,79,39,10
39,39,60,83,38,14
30,30,61,93,49,24
40,40,59,83,42,14
29,29,57,74,42,5
24,24,58,93,38,24
39,39,59,74,49,5
33,33,56,80,35,11
31,31,59,87,40,18
32,32,58,88,38,19
35,35,59,89,43,20
23,23,59,89,39,20
41,41,59,86,39,17
47,47,63,86,46,17
39,39,59,86,39,17
33,33,61,93,48,24
27,27,56,77,36,8
35,35,58,87,41,18
32,32,61,86,44,17
36,36,58,88,43,19
42,42,58,78,40,9
34,34,58,91,36,22
31,31,58,90,39,21
37,37,58,86,41,17
27,31,58,86,31,17
40,44,62,79,50,10
29,29,57,84,36,15
38,38,61,89,43,20
42,42,59,87,43,18
24,24,58,80,47,11
41,41,59,85,39,16
32,32,59,80,48,11
40,40,60,91,42,22
33,33,56,82,36,13
31,31,59,83,38,14
37,37,60,83,42,14
35,35,59,79,46,10
34,34,56,84,32,15
40,40,58,81,43,12
30,30,56,84,40,15
35,35,57,86,36,17
34,34,61,96,43,27
37,37,59,88,39,19
42,42,60,85,43,16
34,34,59,92,44,23
37,37,57,77,39,8
34,34,60,91,40,22
30,30,57,81,40,12
25,25,56,83,37,14
34,34,57,75,38,6
31,31,60,91,44,22
33,33,58,86,37,17
33,33,61,80,52,11
41,41,62,90,50,21
25,29,60,94,44,25
29,29,57,82,31,13
29,33,59,86,38,17
43,43,60,87,40,18
39,39,58,87,40,18
38,38,58,81,45,12
28,32,60,87,46,18
32,32,59,96,37,27
35,39,61,86,42,17
37,37,62,87,41,18
28,28,60,88,41,19
31,31,62,92,44,23
32,32,60,88,39,19
28,32,60,87,39,18
36,36,59,83,40,14
26,26,58,85,39,16
33,33,59,84,45,15
35,39,57,87,36,18
33,33,60,87,44,18
35,39,59,89,44,20
34,34,57,75,34,6
34,34,60,89,47,20
28,28,55,85,40,16
31,31,59,84,37,15
28,28,54,77,36,8
36,36,61,89,41,20
30,34,60,86,36,17
39,39,59,79,48,10
38,38,62,82,50,13
30,34,62,88,47,19
28,28,60,87,42,18
33,33,60,84,36,15
36,40,58,87,40,18
37,37,56,74,39,5
31,35,62,88,40,19
34,34,56,81,38,12
34,34,59,87,45,18
26,30,59,92,38,23
30,30,59,98,38,29
32,32,59,93,38,24
34,34,60,81,44,12
31,31,58,81,38,12
29,29,59,86,37,17
38,38,57,78,40,9
37,37,63,91,52,22
43,43,58,75,44,6
28,28,57,85,40,16
33,37,61,89,47,20
30,30,58,82,39,13
34,34,59,85,41,16
30,34,61,89,41,20
29,29,60,89,42,20
33,33,59,81,41,12
29,29,59,88,39,19
42,42,60,84,39,15
43,43,60,82,39,13
30,30,60,84,50,15
32,32,59,87,45,18
39,39,63,94,52,25
37,41,60,89,34,20
41,41,59,75,41,6
36,36,59,82,36,13
36,36,61,87,44,18
29,33,61,93,42,24
37,37,58,85,45,16
36,36,60,88,40,19
39,39,61,78,47,9
31,31,61,86,45,17
33,33,59,80,39,11
35,35,62,88,46,19
39,39,65,104,44,35
39,43,62,94,52,25
40,40,59,86,42,17
32,32,58,88,36,19
35,39,59,94,40,25
41,41,59,78,40,9
32,32,55,73,40,4
28,28,55,75,35,6
36,36,58,84,39,15
32,36,59,77,39,8
33,33,60,82,47,13
26,26,57,84,36,15
34,34,62,93,49,24
25,25,60,89,43,20
31,31,60,87,44,18
35,35,58,84,35,15
36,36,61,94,41,25
39,39,57,85,33,16
22,22,56,80,43,11
28,28,57,81,45,12
25,25,59,80,43,11
43,43,62,81,46,12
34,34,59,83,41,14
40,40,60,85,45,16
25,25,57,83,33,14
31,35,60,84,43,15
33,33,57,96,43,27
40,40,59,87,42,18
29,29,58,79,43,10
32,36,60,86,40,17
29,29,58,80,41,11
38,38,62,81,51,12
38,38,60,83,40,14
24,24,55,85,35,16
34,34,62,88,48,19
25,25,59,85,38,16
28,28,57,85,33,16
36,40,62,90,45,21
38,38,59,89,40,20
36,36,58,79,49,10
33,33,60,82,46,13
38,38,58,83,39,14
38,38,59,87,39,18
35,39,60,97,40,28
35,39,59,83,41,14
29,29,56,85,39,16
33,33,57,85,39,16
37,37,59,83,49,14
37,37,59,85,41,16
29,29,58,85,43,16
34,34,59,86,49,17
38,38,60,81,43,12
25,25,58,81,46,12
32,36,60,86,45,17
40,40,59,84,40,15
38,38,59,85,46,16
36,36,56,85,35,16
35,35,59,89,41,20
36,40,61,103,47,34
33,33,59,92,38,23
34,34,60,79,49,10
44,44,60,84,48,15
33,33,61,96,45,27
39,39,57,87,39,18
37,37,57,88,39,19
29,29,57,78,39,9
36,36,57,85,37,16
33,33,61,96,41,27
22,22,55,83,34,14
34,38,62,88,44,19
26,26,59,89,43,20
30,30,56,84,35,15
33,37,57,88,37,19
31,35,57,83,35,14
32,32,62,91,43,22
29,29,61,102,40,33
43,43,62,78,46,9
37,37,57,84,38,15
38,38,61,81,48,12
35,39,57,85,34,16
37,41,60,91,44,22
32,32,57,89,38,20
34,34,60,92,42,23
36,36,60,83,45,14
36,36,58,82,44,13
36,36,60,82,48,13
24,24,58,84,43,15
40,40,62,80,46,11
20,20,54,76,38,7
38,42,60,83,40,14
26,26,59,82,47,13
41,41,59,79,42,10
39,39,58,83,35,14
24,24,59,78,43,9
32,32,61,91,43,22
33,33,58,83,39,14
34,38,63,88,49,19
31,35,60,85,49,16
33,37,63,90,48,21
29,29,57,77,42,8
36,36,60,87,41,18
31,31,57,82,38,13
38,38,61,84,44,15
39,39,60,88,43,19
28,28,58,80,43,11
38,38,58,80,42,11
33,33,57,81,37,12
42,42,60,83,46,14
36,36,58,89,34,20
32,32,59,94,34,25
42,42,61,87,42,18
29,29,57,85,41,16
34,34,60,80,43,11
29,29,59,89,41,20
43,43,57,73,41,4
32,36,58,88,39,19
36,36,58,85,41,16
34,38,60,85,38,16
38,38,60,85,39,16
40,40,58,81,39,12
39,43,60,79,43,10
29,29,56,84,32,15
38,38,61,87,41,18
36,36,60,88,40,19
20,24,56,78,40,9
35,35,60,85,46,16
28,28,58,85,48,16
32,32,57,76,44,7
26,30,61,95,39,26
33,37,58,86,41,17
31,31,60,90,33,21
24,24,58,85,39,16
29,33,59,93,38,24
33,33,60,85,39,16
39,39,63,88,46,19
39,39,58,87,38,18
36,36,60,82,42,13
34,38,62,87,40,18
34,38,58,79,50,10
38,38,59,84,37,15
43,43,58,86,41,17
36,36,58,83,42,14
33,33,60,85,49,16
23,23,56,85,40,16
34,34,59,82,43,13
35,35,59,86,37,17
44,44,60,86,43,17
33,33,61,91,44,22
33,33,59,89,37,20
39,39,58,86,39,17
40,40,59,82,42,13
34,34,59,87,38,18
29,29,56,86,40,17
37,37,62,88,44,19
29,29,60,79,40,10
28,32,63,103,39,34
34,34,62,89,37,20
35,35,59,83,41,14
39,39,57,73,42,4
39,39,60,96,32,27
29,29,59,80,39,11
44,44,62,88,41,19
26,26,54,73,39,4
24,24,59,80,44,11
33,33,57,80,41,11
21,21,55,80,34,11
43,43,60,86,46,17
41,41,58,85,44,16
34,34,58,88,40,19
30,30,55,76,37,7
39,39,59,82,42,13
43,43,57,76,37,7
26,26,59,87,38,18
37,37,59,86,37,17
28,32,60,88,43,19
37,37,61,85,44,16
27,27,56,75,36,6
34,34,61,90,43,21
36,36,58,76,42,7
34,34,56,86,39,17
36,36,57,81,40,12
32,32,57,84,38,15
31,31,61,88,40,19
35,35,57,86,36,17
30,30,60,89,42,20
33,33,60,84,50,15
29,29,60,87,43,18
35,35,55,70,45,1
36,36,63,90,54,21
32,32,62,83,49,14
39,39,60,90,37,21
35,35,65,105,48,36
23,23,55,81,34,12
39,39,56,76,39,7
29,33,59,87,36,18
34,38,57,80,34,11
45,45,59,86,42,17
36,36,61,99,41,30
32,32,56,73,38,4
39,39,58,77,36,8
34,34,60,79,46,10
29,33,59,97,40,28
27,31,56,83,34,14
36,40,57,86,37,17
37,37,58,85,34,16
41,45,59,89,41,20
31,31,58,76,44,7
35,35,61,87,44,18
26,30,55,76,35,7
40,40,60,83,46,14
39,39,58,86,39,17
32,32,59,80,42,11
35,35,59,82,38,13
33,33,62,93,39,24
35,39,61,84,45,15
29,29,57,84,31,15
24,24,56,86,37,17
43,43,62,82,51,13
36,36,57,89,39,20
40,40,56,76,42,7
33,33,59,86,38,17
38,38,57,90,41,21
37,37,61,80,47,11
26,26,56,80,38,11
33,33,61,85,49,16
42,42,64,101,40,32
34,34,56,83,35,14
28,32,58,87,43,18
37,37,58,76,45,7
40,40,57,85,39,16
37,37,62,81,47,12
25,25,55,85,39,16
31,31,59,91,36,22
36,36,58,83,40,14
33,33,60,89,37,20
38,38,60,86,41,17
33,37,59,84,45,15
39,39,62,82,43,13
22,22,59,88,43,19
37,41,57,81,41,12
26,30,57,83,36,14
43,43,59,76,44,7
28,32,60,81,42,12
41,41,60,82,42,13
27,27,59,81,39,12
26,30,61,89,41,20
39,39,60,86,41,17
32,32,58,85,40,16
38,38,62,85,48,16
31,35,61,92,45,23
40,40,61,102,48,33
27,27,58,84,39,15
37,37,57,88,39,19
35,35,61,90,51,21
26,26,56,85,31,16
31,35,61,92,42,23
34,34,61,88,50,19
34,34,58,80,44,11
31,31,56,81,30,12
40,40,59,85,48,16
38,38,58,96,37,27
33,37,61,96,44,27
34,34,58,86,39,17
28,28,57,83,39,14
31,31,62,92,48,23
37,37,58,85,43,16
28,32,56,94,37,25
36,36,60,94,36,25
28,28,59,79,44,10
37,37,56,75,38,6
36,36,59,83,42,14
37,37,56,81,34,12
42,42,61,79,44,10
36,36,61,91,41,22
25,25,57,91,31,22
32,32,60,89,49,20
30,30,59,79,38,10
29,29,57,77,37,8
35,35,61,79,49,10
28,32,62,90,43,21
30,34,57,86,37,17
32,32,56,81,33,12
39,39,60,78,44,9
31,31,58,86,40,17
38,38,59,97,39,28
39,39,57,87,38,18
32,32,61,89,41,20
38,38,59,83,36,14
33,33,59,94,44,25
38,42,59,97,39,28
34,34,62,83,49,14
37,41,64,86,51,17
40,40,61,78,46,9
36,36,58,88,38,19
34,34,58,84,42,15
28,28,59,84,42,15
23,23,56,88,34,19
31,31,58,78,43,9
31,31,62,88,44,19
30,30,59,89,43,20
29,33,57,80,36,11
32,36,59,84,36,15
